,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
10070,Hi,UgxdJrMZ5pIjxkZnOkN4AaABAg,http://www.youtube.com/channel/UC3Ob29Zg-lRkP6Y8qxJ2XUg,osama Binharden,0,0,2021-01-13 01:28:55+00:00,A-vX1AGBGsc,0,I Went Back To 1st Grade For A Day,2021-01-13
10071,"The crooked mistake selectively suck because hip originally nod pace a imported woolen. delicious, sable canadian",UgxcT7nHy0CaeJIo8Bx4AaABAg,http://www.youtube.com/channel/UCgwcnB6RWeVYAc6DNyvJuJA,Nellie Ferguson,0,0,2021-01-13 01:28:47+00:00,bTrV5v7GLcQ,0,"Last To Leave Pool Of $20,000 Keeps It",2021-01-13
10072,Can u help me promote my channel?,UgzkfYv4iAyMAcxLW654AaABAg,http://www.youtube.com/channel/UC-F3j6SwyZndi2CBOI38gJw,M Channel,0,0,2021-01-13 01:28:45+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
10073,Yes,UgxqpWzGD-UUl2RC8hN4AaABAg,http://www.youtube.com/channel/UCgEvtZeF1SFgbbKexqGisuw,Math is not fun,0,0,2021-01-13 01:28:42+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
10074,I once have been on the toilet for 2 hours,UgycjgHeCK7VjUYBK-V4AaABAg,http://www.youtube.com/channel/UCZq_fyQrobvr7pgWO1DTDDw,Tedsterr Dumb Stuff,0,0,2021-01-13 01:28:40+00:00,NbaWrbJDr48,0,"Last To Leave Toilet Wins $1,000,000 (Part 3)",2021-01-13
10075,U grew so kuch,UgxqUI8sZ56zbmYb0a94AaABAg,http://www.youtube.com/channel/UCv0FmwDZc5yjh4bx0F_s9BA,Arav Suvarna,1,0,2021-01-13 01:28:39+00:00,TRiF8PdrIP8,1,MrBeast6000's Channel Trailer,2021-01-13
10076,ty is so cool beast needs to bring him back,Ugw1t5Fc2IKOauBpRnh4AaABAg,http://www.youtube.com/channel/UCv6TC_2-Wk078waNP0W8oCw,Gaber,0,0,2021-01-13 01:28:38+00:00,X1jMMFOqxEw,0,"$50,000 Game Of Extreme Hide And Seek - Challenge",2021-01-13
10077,5 years later with 50 mil,UgyWXqMmPocacyOxmgZ4AaABAg,http://www.youtube.com/channel/UCcelyp745LdF-1oK1N7xOIA,yahil echevarria,0,0,2021-01-13 01:28:31+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10078,it crazy😆😆😆😆,UgxC7fylVfqHFtgHPbN4AaABAg,http://www.youtube.com/channel/UCYBJyt-76eSLd7eotnhdqew,HONG CHIT SHAO,0,0,2021-01-13 01:28:27+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10079,Doen,UgzXxSgmnR_xHq-hHWV4AaABAg,http://www.youtube.com/channel/UCeqIHniqFLLC78m4D1hIDkg,Harold Franklin,0,0,2021-01-13 01:28:25+00:00,SZQhgExjBvQ,0,I Survived 24 Hours Straight In Ice,2021-01-13
10080,7:48 coach try’s to give mrbeast a fist bump but gets left hanging.,Ugx-EHwYRHYnt1Xt4Wx4AaABAg,http://www.youtube.com/channel/UCFkCwt62mdVDZF1K82jP1TQ,Bowen Brown,0,0,2021-01-13 01:28:21+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10081,Lego lives matter too,UgyA9G3yhD3FPyPxC9h4AaABAg,http://www.youtube.com/channel/UCTzdfIurAeX6WYjFk3wOuVw,Rudy Xochipiltecatl,0,0,2021-01-13 01:28:14+00:00,XE9pUM9MEFA,0,I Built A Working Car Using Only LEGOS,2021-01-13
10082,Can u help me promote my channel?,UgyuYBPxEJTByistLbV4AaABAg,http://www.youtube.com/channel/UC-F3j6SwyZndi2CBOI38gJw,M Channel,0,0,2021-01-13 01:28:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10083,Haloo,Ugy18yjnniLyUS1Y2N54AaABAg,http://www.youtube.com/channel/UCpN3C1D6Yr0os92dXOJ0BKA,XTRA CHEATS,0,0,2021-01-13 01:28:03+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
10084,Why is Mark so shiny,UgxSPaw83FJtxz_QWqZ4AaABAg,http://www.youtube.com/channel/UClhO3xelNEutEOxhlsw8fxw,Fatz Magetz,0,0,2021-01-13 01:27:49+00:00,AA-VpIj8F5Y,0,"Last To Stop Running Wins $20,000",2021-01-13
10085,He should combine all the receipts with tape and see how long it is.,Ugx3nKQMmgH36Cacz6R4AaABAg,http://www.youtube.com/channel/UCRxY84AspO314FOmHip1U3g,Lizard20098,1,17,2021-01-13 01:27:42+00:00,5Fg9oZk-5uA,1,I Bought Everything In 5 Stores,2021-01-13
10086,Say yea,UgyMnKvHeN6h3FcWXeB4AaABAg,http://www.youtube.com/channel/UCQXFuZANeFqCCxwb__ZQl9g,Divine Scribes,0,0,2021-01-13 01:27:39+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
10087,mrbeast in 2091: i bought the entire galaxy,Ugw8gBviAMbVozI3Oy94AaABAg,http://www.youtube.com/channel/UCFsf_OZEzhU5RviNqhoCUXw,TheBeastAnimations,0,0,2021-01-13 01:27:33+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10088,Omg Lexi I loooooove you !!!,UgwLgF13Rp9KAAU0B054AaABAg,http://www.youtube.com/channel/UCZc6Mx-QJROn-Okj5sfja_w,Mindy Johnson,0,0,2021-01-13 01:27:31+00:00,1V_03efSkg0,0,"$300,000 Influencer Trivia Tournament!",2021-01-13
10089,No rent holy crap that is as good as A piece of poo,UgwFUX8dUj6fhH3SeQd4AaABAg,http://www.youtube.com/channel/UCWEx0bm129L1GFx2rERU8zA,Gogy Gogyyy,0,0,2021-01-13 01:27:30+00:00,XaxhLbxZ13k,0,"Last To Remove Hand, Wins House Challenge",2021-01-13
10090,the store clerk :(,Ugwheq8pHAUj2zkpVIJ4AaABAg,http://www.youtube.com/channel/UCKFlYUHPuNAmwubd0xDpNnw,Broderick Naessens,0,5,2021-01-13 01:27:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10091,So very kind I hope I got that position 😊😊😊 Godbless to you,UgyjW5cG6M1Z-uOL6up4AaABAg,http://www.youtube.com/channel/UCqJy7TspkmKdSAPXwav17Aw,Lady anne Rancap,0,0,2021-01-13 01:27:06+00:00,ORUX1lHbOa8,0,I Opened A FREE BANK,2021-01-13
10092,Dryctd6rcd5dy4exrryrxyxrrxcrce kþťtttttt 666,UgzAaoTE3o-BLPStW-V4AaABAg,http://www.youtube.com/channel/UC2DuAn3JHOCDD80404tsAMA,Jace Brown,0,0,2021-01-13 01:27:04+00:00,8bYzXI7bb8k,0,How Many Balloons Does It Take To Float?,2021-01-13
10093,great videos,Ugyt0wF4stfn0LejQUh4AaABAg,http://www.youtube.com/channel/UCVE7JueD39ugZxylxA5xCIw,Jonathan Prince,0,0,2021-01-13 01:27:02+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
10094,Bruhhh so many people got reccomended this lol,UgzUnKfSKcm-80ro4cR4AaABAg,http://www.youtube.com/channel/UChxVWu5aGfOCAoS0rqDHQ4A,Galvatronplayz,0,0,2021-01-13 01:26:59+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10095,"Staples is only online now in UK, we don’t have these stores anymore :-(",UgyAB5QEvOvzST1xmhl4AaABAg,http://www.youtube.com/channel/UCK4J0hv2NBDqlnN63Jfbt3Q,Tommy pallie,0,0,2021-01-13 01:26:58+00:00,0NGWT9COcEI,0,"I Gave My Brother 24 Hours To Spend $100,000",2021-01-13
10096,"Omg that ""bandage"" is a pad for girls",Ugx5VhDkezL7W2ZVI4t4AaABAg,http://www.youtube.com/channel/UCiIrGeFhDfYElOEbqcJv52w,gacha alex,0,0,2021-01-13 01:26:58+00:00,9cCpZl8euLI,0,I Gave A Homeless Man A Home,2021-01-13
10097,What The Honk Bri,UgxgP10hUaJM-GscGDN4AaABAg,http://www.youtube.com/channel/UC4TEq0WhAsqDZhrn5FcboFQ,Tiffany Davis,0,1,2021-01-13 01:26:54+00:00,5PCxQSMOl3o,0,i'm really sorry,2021-01-13
10098,Also who heard that swear 7:59,Ugz-HesGRovD8ha20fp4AaABAg,http://www.youtube.com/channel/UCAv--vUtC7Xxq8bGfluIQqg,Relias Brothers,2,2,2021-01-13 01:26:37+00:00,Ejou8aa5eZk,2,How Many Rubber Bands Does It Take To Snap A Safe?,2021-01-13
10099,E,Ugw9WbckhbVkPekPi1x4AaABAg,http://www.youtube.com/channel/UCKPYJqOtWvl-2iRCscP0rdQ,Gabriel del Villar,0,0,2021-01-13 01:26:37+00:00,YyhKdOCwD7s,0,24 Hours In The Most Haunted Place On Earth,2021-01-13
10100,Dang that $70 went a long way.,Ugytuy-VJP_0K86k-854AaABAg,http://www.youtube.com/channel/UC0b3PMwpTLDOyJOq4X8kWyQ,ECS,0,1,2021-01-13 01:26:35+00:00,hD_Af6W2qug,0,Dear Razer Can I Have My 70$ Back?????,2021-01-13
10101,What if he bought everything in Walmart,Ugy6yBMVLWj_JE5Or754AaABAg,http://www.youtube.com/channel/UCbJLGkluEWS6lyeF1gM_KRA,Amber Ausmus,0,0,2021-01-13 01:26:30+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10102,I don't see how people are so calm about getting a free car.,UgzWu6XiBTkygjOp5pV4AaABAg,http://www.youtube.com/channel/UCDcLSdtdbvwQSewCAOC_Jtw,Brandon Anders,0,0,2021-01-13 01:26:19+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10103,Mrbeast6000 I would really need your help please,Ugx4heBmqsmohiiLgTd4AaABAg,http://www.youtube.com/channel/UCRxSpZC4feh4en77UQJ8rog,Andrew Thomas,0,0,2021-01-13 01:26:17+00:00,sfv1QaRzJg8,0,I Ordered Pizza And Tipped The House,2021-01-13
10104,Road to 2k!,Ugzh20LJUwPolPAYg3t4AaABAg,http://www.youtube.com/channel/UCHdtSG7B5K6JOW-iOx_YdiQ,TheDogBlog Log,0,0,2021-01-13 01:26:16+00:00,cRPldarzw-M,0,1k Subs,2021-01-13
10105,Why is this just now in my recommendations,UgwLhRwFUNAuydpDi7B4AaABAg,http://www.youtube.com/channel/UCMx01z8B5ij6lMcbCKWkVKw,MYnameJEFF,0,0,2021-01-13 01:26:11+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10106,❤️,Ugw1p-iJ35FjpQ8sNcJ4AaABAg,http://www.youtube.com/channel/UCaz6vyU0pij0R-mVHYkAtoA,Jesus Gaytan,0,0,2021-01-13 01:26:03+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
10107,why is there so many sofas,UgxL7M1WjFQuY_2G39x4AaABAg,http://www.youtube.com/channel/UCOHNb0mB_qjrLPkW10fS7KA,Kinsey Simmons,0,2,2021-01-13 01:26:03+00:00,anFxsa5jXrE,0,"I Searched 100 Dumpsters, Here's What I Found",2021-01-13
10108,"This is different from buying him a new car This is a house and getting him.., A HOUSE",UgwZQkuA7HJHVqkYYmF4AaABAg,http://www.youtube.com/channel/UCOFOrTBftmROnJyeemHpmTg,Romeo TRM,0,0,2021-01-13 01:25:56+00:00,vp5sSqyZ5Go,0,I Filled My Brother’s House With Slime & Bought Him A New One,2021-01-13
10109,"The  flippant replace booly play because learning morphometrically ban toward a silly jacket. nosy, bloody withdrawal",UgwypzeYy1SjzPxFwGZ4AaABAg,http://www.youtube.com/channel/UCcHsK4y2jlKNw_5lIdBURcw,Yaky Ibia,0,0,2021-01-13 01:25:48+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
10110,13:08.  The woman after that hug 🤰,UgwkL4UbqTB9sP99H914AaABAg,http://www.youtube.com/channel/UCXNF_WA9gS8KWri_b6aN79A,SoyErick UwU,0,0,2021-01-13 01:25:33+00:00,3LLnjRLrvLU,0,I Opened A Free Car Dealership,2021-01-13
10111,That pink jacket is the one one I have too 😻,UgySfEhua35-Aerl6CF4AaABAg,http://www.youtube.com/channel/UCt1x-2cPl4dWj9Zrvv5QCfQ,patricia Krapf,0,0,2021-01-13 01:25:23+00:00,SZQhgExjBvQ,0,I Survived 24 Hours Straight In Ice,2021-01-13
10112,"mr beast: FULL OF MEME

MRS beast: full of normal",UgzvrpQmUC1GD349iRZ4AaABAg,http://www.youtube.com/channel/UCEl60lNZb0alKDy5sfZbCFw,iiecatoii Rainbowz,0,0,2021-01-13 01:25:18+00:00,nuM0Z4a7kMs,0,I Spent 24 Hours Straight In Insane Asylum,2021-01-13
10113,who all want maddy in more videos,UgzZjr2VOk9lLp4oFUJ4AaABAg,http://www.youtube.com/channel/UCdpOSXQr4nlAPOugN9s7KaQ,pranav pr,0,0,2021-01-13 01:25:16+00:00,i6OUv48w1bk,0,"Surprising My Girlfriend With 100,000 Roses For Valentines Day",2021-01-13
10114,Yo,UgynrTx0H7U76ByJKGl4AaABAg,http://www.youtube.com/channel/UC-M1KiB4EE4FUOs4J8cS7Ug,JadielIsHappy,0,0,2021-01-13 01:25:14+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10115,Those speakers are strong we can play bowling they can push up marbles those people those speakers are very strong,Ugyr5vVcqTJ_l2-U6uV4AaABAg,http://www.youtube.com/channel/UCpFRP2VkdrcD7QE1Tc9DHqQ,Blake Silinka,0,0,2021-01-13 01:25:12+00:00,XHb7g6yuGgE,0,Moving 10 Pounds Using ONLY Sound,2021-01-13
10116,look at his happy face 5:14,UgxCke_k1shNXbPpREB4AaABAg,http://www.youtube.com/channel/UCooK4tzjxqCyywzhXxheAyA,Kamila Rodriguez,0,0,2021-01-13 01:25:12+00:00,Y6jC6VaO3j0,0,"Donating $100,000 To Streamers With 0 Viewers",2021-01-13
10117,Who else got recommend in 2021?,UgyHfBSAH_syfB43_Vx4AaABAg,http://www.youtube.com/channel/UCD3PG3Z0lj6sVRjFs5IbK3g,Flash Brawl Stars,0,0,2021-01-13 01:25:11+00:00,hD_Af6W2qug,0,Dear Razer Can I Have My 70$ Back?????,2021-01-13
10118,It always begins with family.,UgzuF8JFTQVmmuA0v2B4AaABAg,http://www.youtube.com/channel/UC5P7C73iouZMVjDkfQhfY5g,Aansherina,0,1,2021-01-13 01:25:07+00:00,LP_mGU3CgXk,0,SURPRISING MY BROTHER WITH A LAPTOP,2021-01-13
10119,RIP IN THECHAT FOR MANNY,UgwGygmrJ0dOCLhXMzF4AaABAg,http://www.youtube.com/channel/UCvSrbIkqylKcRVXW6z8azew,Armaan dharamshot,0,1,2021-01-13 01:25:01+00:00,erQ_9yEz0ls,0,"I Bought The World's Largest Firework ($600,000)",2021-01-13
10120,The amount of work you do...,UgyxAYgyHC6Dej-uWc94AaABAg,http://www.youtube.com/channel/UCHEF0xqtLupAtRUXT7tGcgQ,Dominic Anthony,0,0,2021-01-13 01:24:54+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10121,I'm your biggest fan,UgyS6hOcrNoS0NN4rAZ4AaABAg,http://www.youtube.com/channel/UCMKL6sjAFb7bN9Y3ZCoc2og,Rondell Emrit,0,0,2021-01-13 01:24:53+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10122,this is so funny now that i am watching this after 2 years,Ugyvc3IVTjMwLPExRgp4AaABAg,http://www.youtube.com/channel/UCc0JyyU-eGeKR5g_-giyKlA,Eilan Broomes,0,0,2021-01-13 01:24:52+00:00,nd-bwvNB7YA,0,Destroying My Friend's Car And Surprising Him With A New One - Slime,2021-01-13
10123,"The understood bass immunohistochemically telephone because patch wessely note after a tidy appendix. pretty, internal door",UgyKy6Az0aSpJ0cPx2B4AaABAg,http://www.youtube.com/channel/UC_ZaLPDkjmJI8Etcg2jXl7g,James Dickerson,0,0,2021-01-13 01:24:36+00:00,2eFSU7TFOnk,0,Spending 24 Hours On Top Of A Mountain,2021-01-13
10124,wow these comments are so recent even tho it was made 5 YEARS AGO LMAO-,Ugyd-KSKKPmF7eKKoF54AaABAg,http://www.youtube.com/channel/UCW6S_QkGUa38jQDL-CKETWA,꧁Himari Hirasawa꧂,0,0,2021-01-13 01:24:34+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10125,GTA   plz,Ugw4yzsgf928FB0ELKV4AaABAg,http://www.youtube.com/channel/UCMKL6sjAFb7bN9Y3ZCoc2og,Rondell Emrit,0,0,2021-01-13 01:24:32+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10126,My recommended,Ugw7hcLWDrAgX0bjNIJ4AaABAg,http://www.youtube.com/channel/UCth6TvOGbiqnUf109NyT-yA,Wcfn,0,0,2021-01-13 01:24:29+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10127,"No, I don’t think I will",Ugyg84R-3bZFmIOErAx4AaABAg,http://www.youtube.com/channel/UC8LjQ9t12SdpZndAsd7HFRQ,I like cheese Ahahahahaha,0,0,2021-01-13 01:24:28+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
10128,Mr. Beast in 10 years: We bought everything in all the stores of the US,UgyLHYLPgJhXgOVLhGh4AaABAg,http://www.youtube.com/channel/UCNm9AfxbAHqm5fL9Ro_75yA,AllyCat World,5,97,2021-01-13 01:24:28+00:00,5Fg9oZk-5uA,5,I Bought Everything In 5 Stores,2021-01-13
10129,That would be treason i love it,Ugx0jBIM02UI-vru_-54AaABAg,http://www.youtube.com/channel/UCqTFFy3iPLzKAGn9-YcYMvg,Sev,0,0,2021-01-13 01:24:21+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
10130,Hey,Ugx7XM_R_52-xeRBnYp4AaABAg,http://www.youtube.com/channel/UCFZxYb1NCqqWUoO2sH658fQ,Abdoul السلام عليكم ورحمة الله D,0,0,2021-01-13 01:24:19+00:00,vp5sSqyZ5Go,0,I Filled My Brother’s House With Slime & Bought Him A New One,2021-01-13
10131,Where does spray tans at,Ugyb7bvqYQyIQuHpPQB4AaABAg,http://www.youtube.com/channel/UCHVy8_MfDLqHEELYJGR-Geg,Oisin O’Flanagan,0,0,2021-01-13 01:24:15+00:00,nd-bwvNB7YA,0,Destroying My Friend's Car And Surprising Him With A New One - Slime,2021-01-13
10132,Jimmy’s mom is as cool as he is,UgzZGKdiVzzj0kdTdJF4AaABAg,http://www.youtube.com/channel/UCaeLBAcadvLOTvffHNezD6Q,Dylan Hicks,0,0,2021-01-13 01:24:06+00:00,93s1JECSy60,0,"Giving My Mom $100,000 (Proudest Day Of My Life)",2021-01-13
10133,Your the best you tuber,Ugy5ZKKm5vfM8odBfL14AaABAg,http://www.youtube.com/channel/UCNe-Qd2daZ2G6oxxNXSABRQ,Chandice Brown,0,0,2021-01-13 01:23:39+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
10134,LEGO LIVES MATTER!,UgwUl109tK4gx5IuYy54AaABAg,http://www.youtube.com/channel/UC7Rodb6inj0DN4qv81r0BLQ,Keanu Edelinski,0,0,2021-01-13 01:23:30+00:00,XE9pUM9MEFA,0,I Built A Working Car Using Only LEGOS,2021-01-13
10135,“We only bought half the store”,UgzlfpNSit8nLQ9xAaZ4AaABAg,http://www.youtube.com/channel/UCikcERc-TqI8uK1o3jivBJQ,Leon Walker,0,0,2021-01-13 01:23:26+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10136,2021 and iam still no millionaire lol,UgwCsgD03VsJWlD4bqB4AaABAg,http://www.youtube.com/channel/UCyPp-adEZe11Mw3QcjRQmbw,Mr D,0,0,2021-01-13 01:23:22+00:00,yeqARWqjkps,0,"Last To Take Hand Off $1,000,000 Keeps It",2021-01-13
10137,4:54 w a t e r,UgzbWQNc08nVqlqAyE54AaABAg,http://www.youtube.com/channel/UCKtNkk1adtJ-pY0VDHrrW-w,ARI fan YT,0,0,2021-01-13 01:23:14+00:00,oD155zWANQg,0,"Get This Random Person 1,000,000 Subscribers",2021-01-13
10138,You look so different then you do now lol,Ugw-LJj19punfGfBL6x4AaABAg,http://www.youtube.com/channel/UCONkan-qthWqFF-knPea0BA,Sebastian Murray,0,1,2021-01-13 01:23:13+00:00,Er6QUQZbv0w,0,Breaking The Law,2021-01-13
10139,Agreed,Ugx2_FxWPw4p9x1ubD14AaABAg,http://www.youtube.com/channel/UC8mRVeXGKUk5YWu6vTtcBRw,Daz Waffle,0,0,2021-01-13 01:23:07+00:00,ha4tRQwKIUg,0,I Bought Everything In A Store - Challenge,2021-01-13
10140,I miss these,Ugzk7E480-7SEJWXiFl4AaABAg,http://www.youtube.com/channel/UC891kOHamcptEK_3rr5fLGQ,Meme Boi,0,0,2021-01-13 01:23:01+00:00,BMZP4CtphaU,0,Life Hacks You Need To Know,2021-01-13
10141,Hi,UgxnZihP5VuwSjh8rrB4AaABAg,http://www.youtube.com/channel/UC8mRVeXGKUk5YWu6vTtcBRw,Daz Waffle,0,0,2021-01-13 01:22:53+00:00,ha4tRQwKIUg,0,I Bought Everything In A Store - Challenge,2021-01-13
10142,Mrbeast can you go in Philippines,Ugyiz4cAo_xOxFYgI354AaABAg,http://www.youtube.com/channel/UCCKp3V2mC7DoevuHvigJZNw,Mayrose Alcodia,0,0,2021-01-13 01:22:50+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10143,Hi,UgwcrCQpRzrqxXue7YV4AaABAg,http://www.youtube.com/channel/UCNe-Qd2daZ2G6oxxNXSABRQ,Chandice Brown,0,0,2021-01-13 01:22:43+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
10144,"@Mrbeast 
Mr beast I will make you happy




*(gives happiness)*
Are you happy now? 😓",UgwuSicLy-AtPc5h_hV4AaABAg,http://www.youtube.com/channel/UCudjN1S8ghQZGeEIdjXQ5KA,Olivia Silva - PHE Student,0,0,2021-01-13 01:22:41+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10145,someone tell MrBeast Minecraft isn´t just PvP,UgworpsRT_Ev96JzDr14AaABAg,http://www.youtube.com/channel/UC-XfS9O-Kp8y5pfry_Wwu1A,Thæ Weird Kid,0,0,2021-01-13 01:22:38+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
10146,Mr beast is a walking bank,Ugz9hBlMbGrD004IVDt4AaABAg,http://www.youtube.com/channel/UCWzza3HwN75gmG_uQYafwgg,raph is a qt,0,0,2021-01-13 01:22:38+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
10147,HaHa,Ugyl9qs5GnoyFGEwF3N4AaABAg,http://www.youtube.com/channel/UCfiX5Zq2uwzInF42cbWTnoQ,Ben and Maddie,0,0,2021-01-13 01:22:37+00:00,vp5sSqyZ5Go,0,I Filled My Brother’s House With Slime & Bought Him A New One,2021-01-13
10148,Guys we did it we made it to 50 M,Ugx6saBct66XZJw1Bo94AaABAg,http://www.youtube.com/channel/UCtDIG8t4gujtJKIlNMmhuXQ,Dayran37 1,0,0,2021-01-13 01:22:35+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
10149,"Mrbeast: Gives chandler all 1's
Me: Sees a 5
Me: LIAR",UgwxSokEPBqvYJMxRrt4AaABAg,http://www.youtube.com/channel/UCwSKP6udoT2mBf7PVT5601Q,2020isthebomb 69,0,0,2021-01-13 01:22:34+00:00,6wsFjjhZPJI,0,"Last To Leave Revolving Door Wins $50,000",2021-01-13
10150,Love your vids!,UgyYwUq9oGBVYbo0g9p4AaABAg,http://www.youtube.com/channel/UCxVHetWEWrqyFDMPQkv_cqw,amavrellis,0,0,2021-01-13 01:22:32+00:00,HfJMs4mrSJM,0,Molten Lava Vs Giant Ice Block Experiment,2021-01-13
10151,"I swear he changed his time settings and released this with what appears to be 5 years ago, much gamer pog",Ugx96VAcGUJJh6uoFLp4AaABAg,http://www.youtube.com/channel/UCvA4L3tNAXHwbjy3gkKGJfg,Black Sun,0,0,2021-01-13 01:22:07+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
10152,He spent alot of money dude,Ugw4gWLbO3q4te4Frv14AaABAg,http://www.youtube.com/channel/UCFCVEA9zmhhoasgFHndMqUA,Alex Orozco,0,0,2021-01-13 01:22:07+00:00,erQ_9yEz0ls,0,"I Bought The World's Largest Firework ($600,000)",2021-01-13
10153,I think marcus,UgxoBv3UqJ1NWe11Qr14AaABAg,http://www.youtube.com/channel/UCwvRSFg1fs8I3fVfIOc6_MA,Lisa,0,0,2021-01-13 01:21:59+00:00,tQ4m4zD7BBA,0,"Last To Fall Wins $1,000,000 (Part 1)",2021-01-13
10154,Is it possible to win a car ? I am in south asia. 🤔 @mrbeast,UgwppVPYqFBxscPgdc94AaABAg,http://www.youtube.com/channel/UCZVeOsbpInY9XPJgaQjAhwQ,Eksith Maduranga,1,1,2021-01-13 01:21:59+00:00,t4OumncEiKo,1,I Took Apart My Friends Car And Put It In His Room,2021-01-13
10155,This made my mouth water🥵,Ugy99PwJrmslnKgN6MZ4AaABAg,http://www.youtube.com/channel/UCTxQmxgH7FQaRSMoy0Ebhig,zxifyツ,0,0,2021-01-13 01:21:55+00:00,Rj_vssRaZlQ,0,I Ate The World’s Largest Slice Of Pizza,2021-01-13
10156,Why is this recommended to me?,Ugy_jEJZCyz5O2SFT_x4AaABAg,http://www.youtube.com/channel/UCB_fNkCk22Mt7TuKgzJU1QA,Parth Madan,0,0,2021-01-13 01:21:47+00:00,LP_mGU3CgXk,0,SURPRISING MY BROTHER WITH A LAPTOP,2021-01-13
10157,Why when Karl said “7 grand of beanies” I thought “7 grand of beans”,Ugzjd58oeLl3RwApnUp4AaABAg,http://www.youtube.com/channel/UCEbo910H0bnf9GSNOpRqXGw,Lucky khan,2,4,2021-01-13 01:21:45+00:00,5Fg9oZk-5uA,2,I Bought Everything In 5 Stores,2021-01-13
10158,5:09,UgwJfnJXsICxE5vvFSZ4AaABAg,http://www.youtube.com/channel/UC82AqZySOJ11zO1p658vhAw,Jaxon Hager,0,0,2021-01-13 01:21:40+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
10159,Guys there’s 51m views I-,Ugw_oS7oWn1Zt1u4oid4AaABAg,http://www.youtube.com/channel/UCoW11D3JQx7D89vz7TuH9rA,優⃟⃝Kakashi 縷𒅒Hatake,0,0,2021-01-13 01:21:36+00:00,TOcGSwJBPMQ,0,I Spent 24 Hours Straight At Area 51,2021-01-13
10160,I have to believe mr.beast because he’s a millionaire so of course he bought an island,UgxNJmSH0Mk7Rp1HReB4AaABAg,http://www.youtube.com/channel/UCrdqvgmAAMPxxxyDEhInwUQ,Izabella Nutxlla,0,0,2021-01-13 01:21:36+00:00,FbM1yi4mMMc,0,I Bought A Private Island,2021-01-13
10161,i felt bad for carl Mr beast said the carl was crying but good thing chandler cuz he never one a challenge so i feel good for him,UgwUooHU4OztHY0BqAh4AaABAg,http://www.youtube.com/channel/UCXBxjnH6qnB_XdPmK209Y3g,Mrshadowcave,0,0,2021-01-13 01:21:18+00:00,NkE0AMGzpJY,0,"Last To Leave $800,000 Island Keeps It",2021-01-13
